pizza_id,order_id,id_final_pizza,quantity
29559,13060,31.3,1
29560,13060,27.3,1
29561,13060,16.3,1
29562,13061,18.3,1
29563,13061,15.2,1
29564,13062,28.2,1
29565,13063,30.2,1
29566,13063,2.1,1
29567,13063,31.2,1
29568,13064,30.1,1
29569,13064,7.2,1
29570,13065,2.3,1
29571,13066,28.2,1
29572,13067,19.3,1
29573,13067,27.2,1
29574,13068,30.2,1
29575,13068,29.1,1
29576,13068,28.3,1
29577,13068,15.2,1
29578,13069,26.2,1
29579,13070,17.3,1
29580,13070,25.1,1
29581,13071,8.3,1
29582,13071,22.2,1
29583,13071,29.2,1
29584,13072,26.1,1
29585,13073,17.2,1
29586,13073,9.4,1
29587,13074,12.2,1
29588,13074,5.2,1
29589,13075,24.2,1
29590,13075,17.2,1
29591,13075,19.1,1
29592,13075,12.2,1
29593,13076,31.2,1
29594,13076,13.3,1
29595,13077,1.2,1
29596,13077,6.3,1
29597,13078,1.3,1
29598,13078,14.2,1
29599,13079,8.3,1
29600,13079,22.3,1
29601,13079,7.2,1
29602,13079,21.2,1
29603,13080,5.3,1
29604,13080,18.3,1
29605,13081,7.3,1
29606,13082,8.1,1
29607,13082,24.2,1
29608,13083,17.3,1
29609,13083,23.3,1
29610,13084,20.1,1
29611,13084,31.1,1
29612,13084,7.2,1
29613,13084,29.1,1
29614,13085,8.3,1
29615,13085,31.1,1
29616,13086,12.1,1
29617,13086,23.3,1
29618,13087,4.2,1
29619,13088,5.2,1
29620,13089,17.2,1
29621,13090,18.2,1
29622,13091,17.2,1
29623,13091,6.1,1
29624,13092,21.2,1
29625,13092,9.3,1
29626,13093,31.1,1
29627,13094,2.2,1
29628,13095,2.2,1
29629,13096,8.2,1
29630,13096,24.2,1
29631,13096,17.3,2
29632,13096,19.1,1
29633,13096,3.3,1
29634,13096,18.2,1
29635,13096,18.1,1
29636,13097,18.2,1
29637,13097,7.2,1
29638,13097,6.3,1
29639,13097,6.2,1
29640,13098,17.1,1
29641,13099,20.1,2
29642,13099,24.2,2
29643,13099,19.2,1
29644,13099,1.2,1
29645,13099,4.3,1
29646,13099,23.2,1
29647,13099,31.2,1
29648,13099,18.2,1
29649,13099,7.1,1
29650,13099,29.2,1
29651,13099,13.2,1
29652,13099,28.1,1
29653,13100,20.1,3
29654,13100,1.2,1
29655,13101,30.2,1
29656,13101,3.3,1
29657,13101,1.1,1
29658,13101,5.3,1
29659,13102,27.3,1
29660,13103,16.2,1
29661,13103,28.2,1
29662,13103,10.1,1
29663,13103,15.3,1
29664,13104,25.3,1
29665,13105,17.2,1
29666,13106,20.1,1
29667,13106,3.3,1
29668,13106,16.3,1
29669,13107,19.2,1
29670,13108,20.1,1
29671,13108,25.1,1
29672,13109,1.3,1
29673,13109,7.2,1
29674,13109,13.3,1
29675,13110,17.2,1
29676,13111,18.3,1
29677,13111,29.3,1
29678,13112,24.2,1
29679,13113,17.1,1
29680,13113,3.3,1
29681,13113,18.3,1
29682,13113,13.3,1
29683,13114,26.1,1
29684,13114,27.2,1
29685,13115,18.2,1
29686,13115,15.2,1
29687,13116,17.1,1
29688,13116,16.3,1
29689,13117,23.2,1
29690,13117,18.3,1
29691,13118,31.2,1
29692,13119,5.3,1
29693,13119,13.3,1
29694,13120,8.2,1
29695,13120,23.2,1
29696,13121,17.3,1
29697,13121,3.3,1
29698,13121,23.2,1
29699,13121,13.3,1
29700,13122,1.2,1
29701,13122,5.2,1
29702,13122,18.1,1
29703,13122,16.3,1
29704,13123,27.3,1
29705,13123,16.3,1
29706,13123,16.2,1
29707,13123,15.3,1
29708,13124,17.3,1
29709,13125,11.2,1
29710,13125,4.2,1
29711,13126,21.3,1
29712,13127,2.1,1
29713,13127,1.1,1
29714,13128,32.1,1
29715,13128,3.3,1
29716,13129,12.2,1
29717,13129,10.2,1
29718,13130,18.2,1
29719,13131,7.3,1
29720,13131,29.1,1
29721,13131,16.1,1
29722,13132,8.3,1
29723,13132,4.2,1
29724,13133,16.3,1
29725,13134,20.1,1
29726,13134,19.3,1
29727,13134,26.1,1
29728,13134,7.2,1
29729,13135,3.3,1
29730,13135,4.3,1
29731,13135,10.1,1
29732,13136,8.3,1
29733,13136,3.3,1
29734,13137,3.3,1
29735,13137,26.3,1
29736,13137,18.2,2
29737,13138,26.1,1
29738,13139,22.2,1
29739,13139,6.3,1
29740,13140,28.1,1
29741,13141,19.2,1
29742,13141,3.3,1
29743,13142,24.2,1
29744,13142,13.1,1
29745,13142,6.1,1
29746,13142,9.3,1
29747,13143,2.2,1
29748,13143,5.2,1
29749,13143,23.2,1
29750,13144,31.1,1
29751,13144,9.4,1
29752,13145,8.3,1
29753,13145,15.3,1
29754,13146,1.1,1
29755,13146,31.2,1
29756,13146,18.2,1
29757,13146,15.3,1
29758,13147,29.2,1
29759,13148,23.3,1
29760,13149,24.2,1
29761,13149,17.3,1
29762,13149,7.2,1
29763,13150,9.4,1
29764,13151,20.1,1
29765,13151,17.2,1
29766,13151,12.2,1
29767,13151,4.2,1
29768,13152,17.1,1
29769,13152,6.3,1
29770,13153,8.3,1
29771,13153,2.2,1
29772,13153,2.1,1
29773,13153,13.1,1
29774,13154,27.1,1
29775,13154,29.2,1
29776,13155,4.2,1
29777,13155,31.1,1
29778,13155,16.3,1
29779,13155,14.2,1
29780,13156,20.1,1
29781,13156,24.2,1
29782,13156,19.1,2
29783,13156,2.3,1
29784,13156,3.3,1
29785,13156,1.3,1
29786,13156,23.2,1
29787,13156,7.3,2
29788,13156,29.3,1
29789,13156,16.3,1
29790,13156,13.3,1
29791,13156,14.1,1
29792,13157,17.1,1
29793,13157,30.3,1
29794,13157,19.3,1
29795,13157,3.3,1
29796,13158,30.3,1
29797,13158,30.2,1
29798,13158,1.3,1
29799,13158,4.2,1
29800,13158,18.3,1
29801,13158,10.1,1
29802,13158,15.2,1
29803,13159,10.1,1
29804,13160,30.2,1
29805,13161,19.2,1
29806,13161,16.1,1
29807,13162,13.2,1
29808,13163,23.1,1
29809,13164,23.1,1
29810,13165,9.4,1
29811,13166,13.1,1
29812,13167,6.3,1
29813,13168,17.1,1
29814,13169,30.2,1
29815,13169,12.1,1
29816,13170,23.1,1
29817,13170,29.3,1
29818,13170,13.3,1
29819,13171,1.3,1
29820,13171,5.3,1
29821,13171,15.2,1
29822,13172,8.3,1
29823,13172,12.3,1
29824,13172,16.3,1
29825,13172,14.3,1
29826,13173,1.3,1
29827,13174,20.1,1
29828,13174,17.3,1
29829,13174,2.1,1
29830,13174,25.2,1
29831,13175,5.2,1
29832,13175,18.3,1
29833,13175,15.2,1
29834,13176,20.1,1
29835,13176,26.3,1
29836,13176,18.2,1
29837,13177,17.1,1
29838,13178,2.3,1
29839,13178,4.1,1
29840,13178,16.1,1
29841,13179,17.3,1
29842,13179,4.2,1
29843,13179,18.1,1
29844,13179,29.1,1
29845,13180,17.2,1
29846,13180,18.1,1
29847,13180,29.1,1
29848,13181,8.2,1
29849,13181,2.3,1
29850,13181,13.1,1
29851,13182,29.2,1
29852,13182,9.4,1
29853,13183,8.2,1
29854,13183,17.3,1
29855,13183,22.3,1
29856,13183,18.3,1
29857,13184,26.1,1
29858,13185,30.2,1
29859,13185,6.1,1
29860,13186,11.2,1
29861,13186,7.2,1
29862,13187,4.3,1
29863,13188,1.1,1
29864,13188,27.3,1
29865,13189,14.2,1
29866,13190,20.1,1
29867,13190,3.3,1
29868,13190,10.1,1
29869,13191,31.1,1
29870,13192,2.2,1
29871,13192,1.1,1
29872,13192,29.3,1
29873,13192,29.1,1
29874,13193,2.2,1
29875,13193,13.1,1
29876,13193,10.1,1
29877,13193,6.2,1
29878,13194,7.2,1
29879,13194,14.1,1
29880,13195,17.2,1
29881,13195,12.3,1
29882,13195,31.3,1
29883,13196,28.1,1
29884,13197,7.3,1
29885,13197,9.3,1
29886,13198,2.3,1
29887,13198,14.2,1
29888,13199,17.1,1
29889,13199,23.2,1
29890,13200,22.2,1
29891,13201,27.3,1
29892,13201,27.1,1
29893,13202,30.3,1
29894,13202,16.1,1
29895,13203,22.3,1
29896,13203,6.2,1
29897,13204,17.3,1
29898,13204,12.3,1
29899,13205,20.1,1
29900,13205,3.3,1
29901,13205,1.1,1
29902,13206,28.1,1
29903,13207,19.3,1
29904,13207,5.2,1
29905,13208,14.2,1
29906,13209,17.3,1
29907,13209,25.1,1
29908,13209,16.2,1
29909,13210,2.1,1
29910,13211,5.2,1
29911,13211,29.3,1
29912,13211,21.3,1
29913,13212,3.3,1
29914,13212,1.3,1
29915,13213,31.1,1
29916,13214,2.3,1
29917,13214,14.3,1
29918,13215,20.1,1
29919,13215,23.3,1
29920,13215,28.1,1
29921,13216,29.2,1
29922,13216,10.3,1
29923,13217,17.2,1
29924,13217,4.3,1
29925,13218,27.3,1
29926,13219,1.3,1
29927,13219,31.1,1
29928,13220,1.1,1
29929,13220,4.2,1
29930,13220,31.1,1
29931,13220,10.2,1
29932,13221,8.1,1
29933,13221,1.1,1
29934,13221,5.3,1
29935,13222,4.2,1
29936,13222,28.3,1
29937,13223,8.1,1
29938,13223,2.2,1
29939,13223,31.3,1
29940,13223,7.1,1
29941,13224,8.2,1
29942,13224,23.1,1
29943,13224,13.1,1
29944,13225,8.2,1
29945,13225,22.2,1
29946,13226,29.2,1
29947,13226,15.3,1
29948,13227,2.2,1
29949,13227,7.3,1
29950,13228,20.1,1
29951,13228,2.2,1
29952,13228,1.2,1
29953,13228,12.3,1
29954,13228,18.3,1
29955,13229,11.1,1
29956,13230,1.3,1
29957,13230,6.3,1
29958,13231,9.4,1
29959,13232,23.1,1
29960,13233,2.1,1
29961,13234,4.3,1
29962,13234,4.1,1
29963,13234,21.1,1
29964,13235,8.1,1
29965,13235,24.2,1
29966,13235,17.3,1
29967,13235,17.2,1
29968,13235,22.3,1
29969,13235,12.1,1
29970,13235,25.2,1
29971,13235,31.1,1
29972,13235,29.1,1
29973,13235,16.2,1
29974,13235,10.1,1
29975,13235,6.3,1
29976,13236,8.1,1
29977,13236,17.3,1
29978,13237,12.2,1
29979,13238,14.1,1
29980,13239,25.1,1
29981,13240,24.2,1
29982,13240,30.2,1
29983,13240,18.1,1
29984,13240,16.1,1
29985,13241,22.3,1
29986,13241,11.1,1
29987,13241,18.2,1
29988,13241,27.3,1
29989,13242,1.2,1
29990,13242,27.1,1
29991,13243,8.1,1
29992,13243,28.1,1
29993,13244,13.2,1
29994,13245,32.1,1
29995,13245,17.3,1
29996,13245,2.3,1
29997,13246,10.1,1
29998,13247,17.3,1
29999,13247,22.3,1
30000,13248,20.1,1
30001,13248,12.2,1
30002,13249,4.2,1
30003,13250,3.3,1
30004,13250,27.3,1
30005,13251,2.3,1
30006,13251,12.3,1
30007,13251,25.3,1
30008,13251,16.2,1
30009,13252,18.2,1
30010,13253,6.3,1
30011,13254,18.2,1
30012,13254,13.3,1
30013,13255,11.2,1
30014,13255,26.2,1
30015,13255,31.1,1
30016,13256,11.2,1
30017,13256,4.2,1
30018,13257,7.2,1
30019,13258,24.3,1
30020,13258,18.3,1
30021,13259,15.2,1
30022,13260,31.1,1
30023,13260,27.2,1
30024,13261,11.2,1
30025,13261,26.3,1
30026,13262,24.2,2
30027,13262,3.3,1
30028,13262,15.2,1
30029,13263,29.2,1
30030,13264,32.1,1
30031,13264,3.3,1
30032,13264,7.2,1
30033,13265,23.1,1
30034,13265,7.1,1
30035,13265,16.3,1
30036,13266,18.1,1
30037,13267,18.2,1
30038,13268,11.1,1
30039,13268,4.2,1
30040,13268,18.1,1
30041,13268,7.1,1
30042,13269,2.1,1
30043,13269,12.2,1
30044,13269,27.2,1
30045,13269,7.1,1
30046,13270,8.2,1
30047,13270,25.2,1
30048,13270,13.3,1
30049,13270,6.3,1
30050,13271,30.2,1
30051,13271,22.2,1
30052,13271,11.1,1
30053,13271,7.1,1
30054,13272,20.1,2
30055,13273,20.1,1
30056,13273,6.3,1
30057,13274,2.2,1
30058,13275,4.2,1
30059,13275,23.2,1
30060,13276,18.2,1
30061,13277,1.3,1
30062,13277,21.1,1
30063,13278,24.3,1
30064,13278,17.3,1
30065,13279,18.3,1
30066,13280,26.3,1
30067,13281,4.3,1
30068,13282,17.3,1
30069,13283,26.1,1
30070,13284,3.3,1
30071,13284,11.1,1
30072,13284,14.2,1
30073,13285,31.3,1
30074,13286,11.2,1
30075,13286,29.3,1
30076,13287,12.3,1
30077,13287,31.1,1
30078,13287,27.1,1
30079,13287,9.2,1
30080,13288,16.3,1
30081,13289,17.3,1
30082,13289,22.3,1
30083,13290,14.3,1
30084,13291,30.2,1
30085,13291,6.1,1
30086,13292,22.3,1
30087,13292,11.2,1
30088,13292,4.3,2
30089,13292,4.1,1
30090,13292,23.3,1
30091,13292,7.2,1
30092,13292,16.1,1
30093,13292,10.3,1
30094,13292,9.2,1
30095,13292,15.1,1
30096,13293,29.3,1
30097,13293,10.2,1
30098,13294,22.3,1
30099,13295,17.1,1
30100,13296,8.2,1
30101,13296,12.1,1
30102,13296,27.2,1
30103,13296,16.2,1
30104,13297,13.3,1
30105,13298,29.3,1
30106,13299,1.2,1
30107,13300,17.3,1
30108,13300,25.2,1
30109,13301,32.1,1
30110,13301,4.3,1
30111,13301,18.3,1
30112,13301,6.1,1
30113,13302,27.2,1
30114,13303,30.2,1
30115,13303,16.3,1
30116,13303,28.2,1
30117,13304,7.1,1
30118,13305,8.3,1
30119,13305,17.3,1
30120,13305,13.3,1
30121,13305,9.4,1
30122,13306,20.1,1
30123,13306,1.2,1
30124,13306,15.2,1
30125,13306,15.1,1
30126,13307,19.1,1
30127,13307,12.3,1
30128,13308,18.1,1
30129,13309,5.3,1
30130,13310,25.3,1
30131,13310,7.1,1
30132,13311,2.2,1
30133,13311,22.3,1
30134,13311,4.3,1
30135,13312,25.2,1
30136,13313,10.3,1
30137,13314,19.1,1
30138,13314,25.3,1
30139,13314,6.3,1
30140,13314,6.2,1
30141,13315,8.2,1
30142,13315,17.3,1
30143,13315,1.3,1
30144,13315,5.3,1
30145,13316,2.1,1
30146,13317,22.2,1
30147,13318,1.1,1
30148,13319,17.2,1
30149,13319,7.2,1
30150,13319,13.3,1
30151,13320,17.1,1
30152,13320,9.1,1
30153,13320,15.1,1
30154,13321,16.3,1
30155,13321,13.3,1
30156,13322,8.1,1
30157,13322,26.3,1
30158,13322,18.3,1
30159,13322,6.1,1
30160,13323,20.1,1
30161,13324,6.3,1
30162,13325,17.2,1
30163,13325,23.3,1
30164,13326,29.3,1
30165,13326,28.2,1
30166,13327,4.3,1
30167,13327,28.2,1
30168,13328,21.1,1
30169,13328,28.3,1
30170,13328,15.1,1
30171,13329,29.3,1
30172,13329,13.2,1
30173,13330,3.3,1
30174,13330,1.3,1
30175,13330,23.2,1
30176,13331,17.2,1
30177,13331,6.3,1
30178,13331,15.3,1
30179,13332,10.2,1
30180,13333,8.3,1
30181,13333,19.3,1
30182,13333,26.1,1
30183,13334,2.3,1
30184,13334,11.1,1
30185,13335,10.3,1
30186,13336,26.3,1
30187,13336,31.2,1
30188,13337,28.3,1
30189,13338,1.3,1
30190,13339,12.3,1
30191,13339,28.1,1
30192,13339,6.3,1
30193,13340,4.2,1
30194,13340,27.1,1
30195,13340,28.2,1
30196,13340,15.1,1
30197,13341,8.2,1
30198,13341,17.3,1
30199,13341,2.1,1
30200,13341,22.3,1
30201,13341,22.2,1
30202,13341,1.2,1
30203,13341,12.2,1
30204,13341,4.2,1
30205,13341,21.2,1
30206,13341,9.3,1
30207,13341,9.4,1
30208,13341,9.5,1
30209,13341,15.3,1
30210,13342,19.2,1
30211,13342,21.3,1
30212,13343,8.3,1
30213,13344,24.2,1
30214,13344,17.1,1
30215,13344,3.3,1
30216,13344,9.4,1
30217,13345,29.3,1
30218,13346,1.1,1
30219,13346,6.2,1
30220,13347,4.3,1
30221,13347,27.3,1
30222,13348,22.2,1
30223,13348,18.3,1
30224,13349,17.3,1
30225,13349,2.2,1
30226,13349,16.1,1
30227,13349,13.2,1
30228,13350,18.1,1
30229,13350,7.2,2
30230,13351,5.3,1
30231,13352,25.3,1
30232,13352,16.3,1
30233,13352,13.2,1
30234,13353,12.3,1
30235,13354,22.2,1
30236,13355,4.1,1
30237,13356,4.2,1
30238,13357,22.3,1
30239,13358,10.3,1
30240,13359,17.3,1
30241,13359,5.2,1
30242,13360,1.3,1
30243,13361,25.3,1
30244,13361,14.1,1
30245,13361,28.3,1
30246,13362,22.2,1
30247,13362,31.1,1
30248,13363,27.3,1
30249,13363,10.1,1
30250,13364,15.1,1
30251,13365,9.2,1
30252,13366,2.2,1
30253,13366,7.2,1
30254,13367,29.2,1
30255,13367,13.2,1
30256,13368,3.3,1
30257,13368,28.3,1
30258,13369,9.3,1
30259,13370,3.3,1
30260,13370,4.3,1
30261,13370,4.1,1
30262,13370,16.2,1
30263,13371,1.1,1
30264,13371,5.1,1
30265,13371,23.1,1
30266,13371,6.1,1
30267,13372,5.3,1
30268,13372,28.3,1
30269,13372,15.2,1
30270,13373,28.3,1
30271,13374,20.1,1
30272,13374,25.2,1
30273,13375,1.3,1
30274,13376,19.3,1
30275,13376,11.1,1
30276,13376,25.1,1
30277,13376,7.1,1
30278,13377,23.2,1
30279,13378,17.3,2
30280,13378,17.2,1
30281,13378,1.2,1
30282,13379,22.3,1
30283,13380,4.3,1
30284,13380,23.2,1
30285,13380,6.3,1
30286,13381,17.3,1
30287,13381,1.2,1
30288,13382,27.2,1
30289,13383,8.3,1
30290,13383,12.1,1
30291,13384,20.1,2
30292,13385,17.3,1
30293,13386,31.1,1
30294,13387,17.1,1
30295,13387,12.3,1
30296,13387,4.3,1
30297,13388,22.3,1
30298,13388,18.2,1
30299,13389,20.1,1
30300,13390,3.3,1
30301,13391,7.1,1
30302,13391,13.3,1
30303,13391,10.1,1
30304,13392,4.2,1
30305,13393,1.3,1
30306,13394,24.1,1
30307,13394,26.3,1
30308,13394,28.3,1
30309,13395,3.3,1
30310,13395,26.2,1
30311,13396,2.2,1
30312,13396,1.2,1
30313,13397,4.3,1
30314,13397,16.1,1
30315,13398,22.2,1
30316,13398,28.2,1
30317,13399,20.1,1
30318,13399,10.1,1
30319,13400,1.1,1
30320,13400,31.3,1
30321,13401,17.1,1
30322,13401,15.3,1
30323,13402,24.2,1
30324,13402,26.3,1
30325,13402,27.3,1
30326,13402,13.3,1
30327,13403,1.1,1
30328,13403,25.3,1
30329,13403,23.1,1
30330,13403,13.3,1
30331,13404,18.1,1
30332,13405,1.1,1
30333,13405,29.3,1
30334,13405,28.2,1
30335,13406,2.2,1
30336,13406,22.2,1
30337,13406,1.3,2
30338,13406,16.3,1
30339,13406,28.3,1
30340,13406,28.1,1
30341,13406,9.2,1
30342,13407,23.2,1
30343,13408,5.2,1
30344,13409,17.3,1
30345,13409,15.3,1
30346,13410,13.3,1
30347,13411,26.1,1
30348,13412,2.2,1
30349,13413,24.2,1
30350,13413,2.2,1
30351,13413,7.1,1
30352,13413,16.2,1
30353,13414,11.2,1
30354,13415,20.1,1
30355,13415,30.2,1
30356,13415,16.2,1
30357,13415,9.1,1
30358,13416,6.1,1
30359,13417,32.1,1
30360,13417,2.1,1
30361,13417,1.2,1
30362,13417,1.1,1
30363,13417,12.3,1
30364,13417,14.3,1
30365,13417,28.3,1
30366,13417,28.1,1
30367,13417,10.3,1
30368,13418,3.3,1
30369,13419,15.2,1
30370,13420,20.1,1
30371,13420,17.2,1
30372,13420,4.2,1
30373,13421,7.1,1
30374,13422,8.2,1
30375,13422,19.2,1
30376,13422,2.2,1
30377,13422,11.1,1
30378,13423,28.2,1
30379,13424,3.3,1
30380,13424,22.3,1
30381,13424,23.1,1
30382,13424,6.3,1
30383,13425,7.1,1
30384,13425,29.1,1
30385,13425,6.3,1
30386,13426,18.2,1
30387,13427,20.1,1
30388,13427,2.2,1
30389,13427,2.1,1
30390,13428,8.2,1
30391,13428,24.2,1
30392,13428,27.2,1
30393,13428,14.1,1
30394,13429,5.3,1
30395,13429,13.1,1
30396,13430,22.2,1
30397,13430,13.2,1
30398,13431,1.1,1
30399,13432,22.3,1
30400,13432,21.1,1
30401,13433,22.3,1
30402,13433,4.3,1
30403,13433,13.3,1
30404,13433,28.1,1
30405,13434,19.3,1
30406,13434,31.1,1
30407,13434,18.3,1
30408,13434,16.3,1
30409,13435,10.1,1
30410,13436,9.4,1
30411,13437,17.3,1
30412,13437,11.1,1
30413,13437,5.3,1
30414,13437,31.3,1
30415,13438,1.3,1
30416,13438,18.1,1
30417,13438,7.3,1
30418,13438,13.2,1
30419,13439,29.2,1
30420,13440,1.1,1
30421,13440,7.2,1
30422,13440,21.2,1
30423,13440,6.3,1
30424,13441,30.2,1
30425,13441,2.3,1
30426,13441,23.1,1
30427,13442,7.2,1
30428,13442,13.2,1
30429,13443,26.3,1
30430,13443,13.3,1
30431,13443,6.1,1
30432,13444,8.3,1
30433,13444,32.1,1
30434,13444,25.1,1
30435,13444,29.3,1
30436,13445,32.1,1
30437,13445,22.3,1
30438,13445,18.2,1
30439,13445,9.4,1
30440,13446,17.2,1
30441,13446,12.1,1
30442,13446,16.2,1
30443,13447,19.1,1
30444,13447,31.1,1
30445,13447,10.1,1
30446,13448,5.3,1
30447,13449,1.3,1
30448,13449,4.3,1
30449,13449,25.3,1
30450,13449,6.3,1
30451,13450,2.2,1
30452,13450,23.1,1
30453,13450,16.3,1
30454,13450,6.1,1
30455,13451,1.1,1
30456,13452,17.1,1
30457,13452,30.1,1
30458,13453,8.3,1
30459,13453,15.3,1
30460,13454,8.1,1
30461,13454,17.3,1
30462,13454,5.3,1
30463,13454,13.2,1
30464,13455,2.1,1
30465,13455,4.3,1
30466,13456,1.1,1
30467,13456,7.2,1
30468,13457,22.3,1
30469,13457,1.1,1
30470,13458,12.3,1
30471,13459,20.1,1
30472,13460,4.3,1
30473,13460,6.3,1
30474,13461,2.2,1
30475,13461,29.1,1
30476,13462,16.3,1
30477,13463,24.2,1
30478,13463,9.1,1
30479,13464,13.3,1
30480,13465,1.1,1
30481,13465,31.1,1
30482,13465,21.3,1
30483,13465,6.2,1
30484,13466,26.1,1
30485,13467,2.2,1
30486,13467,18.1,1
30487,13467,28.1,1
30488,13467,6.3,1
30489,13468,31.1,1
30490,13469,18.3,1
30491,13470,18.1,1
30492,13470,21.1,1
30493,13470,16.2,1
30494,13470,16.1,1
30495,13470,6.2,1
30496,13471,7.1,1
30497,13472,2.2,1
30498,13472,2.1,1
30499,13473,22.2,1
30500,13473,6.3,1
30501,13474,8.2,1
30502,13474,19.1,1
30503,13475,3.3,1
30504,13475,18.2,1
30505,13475,28.3,1
30506,13475,6.3,1
30507,13476,29.3,1
30508,13477,1.1,1
30509,13477,13.2,1
30510,13478,32.1,1
30511,13478,30.1,1
30512,13478,2.2,1
30513,13478,4.1,1
30514,13478,25.3,1
30515,13478,18.3,1
30516,13478,18.2,1
30517,13478,21.2,1
30518,13478,13.3,1
30519,13478,13.1,1
30520,13478,28.1,1
30521,13478,9.1,1
30522,13479,23.1,1
30523,13480,31.3,1
30524,13480,27.3,1
30525,13481,20.1,2
30526,13481,19.1,1
30527,13481,2.2,1
30528,13481,3.3,1
30529,13481,25.1,1
30530,13481,23.3,1
30531,13481,31.2,1
30532,13481,18.3,1
30533,13481,18.1,1
30534,13481,27.3,1
30535,13481,29.2,1
30536,13481,16.1,1
30537,13481,14.1,1
30538,13481,28.1,1
30539,13482,23.3,1
30540,13482,28.2,1
30541,13483,3.3,1
30542,13484,31.3,1
30543,13485,30.1,1
30544,13485,2.1,2
30545,13485,6.3,1
30546,13486,17.1,1
30547,13486,18.2,1
30548,13486,29.2,1
30549,13486,28.2,1
30550,13487,12.3,1
30551,13487,25.2,1
30552,13488,2.1,1
30553,13488,15.3,1
30554,13489,22.3,1
30555,13490,20.1,1
30556,13490,18.3,1
30557,13490,16.2,1
30558,13491,20.1,1
30559,13491,22.3,1
30560,13491,18.3,1
30561,13491,6.3,1
30562,13492,17.2,1
30563,13492,6.2,1
30564,13493,17.3,1
30565,13493,30.3,1
30566,13494,11.2,1
30567,13494,27.2,1
30568,13494,6.1,1
30569,13495,15.2,1
30570,13496,2.3,1
30571,13497,17.1,1
30572,13497,5.3,1
30573,13498,18.1,1
30574,13498,28.1,1
30575,13499,2.1,1
30576,13499,22.3,1
30577,13499,22.2,1
30578,13500,23.2,1
30579,13501,16.1,1
30580,13502,12.2,1
30581,13503,5.3,1
30582,13504,20.1,1
30583,13505,12.3,1
30584,13505,18.3,1
30585,13506,1.2,1
30586,13506,26.3,1
30587,13506,16.3,1
30588,13507,4.2,1
30589,13507,6.1,1
30590,13508,23.3,1
30591,13509,24.3,1
30592,13510,8.1,1
30593,13510,22.3,1
30594,13510,25.1,1
30595,13510,29.3,1
30596,13511,31.3,1
30597,13512,30.3,1
30598,13512,3.3,1
30599,13512,23.2,1
30600,13512,15.2,1
30601,13513,13.3,1
30602,13514,11.2,1
30603,13515,3.3,1
30604,13516,17.3,1
30605,13516,19.2,1
30606,13516,1.1,1
30607,13517,32.1,1
30608,13517,27.3,1
30609,13517,13.2,1
30610,13518,20.1,1
30611,13519,31.2,1
30612,13520,29.2,1
30613,13520,16.1,1
30614,13521,15.1,1
30615,13522,2.2,1
30616,13523,8.1,1
30617,13523,17.2,1
30618,13523,17.1,1
30619,13523,19.1,1
30620,13523,2.3,1
30621,13523,2.2,1
30622,13523,1.3,1
30623,13523,4.1,1
30624,13523,31.2,1
30625,13523,18.1,1
30626,13523,10.1,1
30627,13523,15.3,1
30628,13524,29.2,1
30629,13525,20.1,1
30630,13525,2.2,1
30631,13525,18.2,1
30632,13526,20.1,1
30633,13526,19.3,1
30634,13526,2.1,2
30635,13526,3.3,1
30636,13526,1.2,1
30637,13526,1.1,1
30638,13526,5.2,1
30639,13526,18.2,1
30640,13526,27.1,1
30641,13526,29.1,1
30642,13526,16.3,1
30643,13526,16.2,1
30644,13526,6.3,1
30645,13527,18.1,1
30646,13527,29.3,1
30647,13528,12.1,1
30648,13528,5.3,1
30649,13528,18.3,1
30650,13529,1.3,1
30651,13529,23.1,1
30652,13529,21.1,1
30653,13529,6.2,1
30654,13530,22.3,1
30655,13531,25.1,1
30656,13532,9.2,1
30657,13533,7.3,1
30658,13533,29.2,1
30659,13534,5.1,1
30660,13534,7.2,1
30661,13535,25.2,1
30662,13536,4.2,1
30663,13536,23.1,1
30664,13537,4.2,1
30665,13537,5.3,1
30666,13537,10.2,1
30667,13538,8.3,2
30668,13538,28.3,1
30669,13539,8.2,1
30670,13540,6.1,1
30671,13540,9.4,1
30672,13541,30.2,1
30673,13542,12.2,1
30674,13543,1.1,1
30675,13543,4.2,1
30676,13544,20.1,1
30677,13544,1.3,1
30678,13545,4.2,1
30679,13545,15.1,1
30680,13546,23.1,1
30681,13547,18.2,1
30682,13548,12.3,1
30683,13549,16.3,1
30684,13550,22.3,1
30685,13551,17.3,1
30686,13551,16.3,1
30687,13552,31.2,1
30688,13553,8.2,1
30689,13553,31.3,1
30690,13554,24.2,1
30691,13554,4.2,1
30692,13554,13.2,1
30693,13555,26.1,1
30694,13555,16.2,1
30695,13555,28.3,2
30696,13556,16.1,1
30697,13556,28.2,1
30698,13556,10.1,1
30699,13557,5.3,1
30700,13557,29.1,1
30701,13557,16.3,1
30702,13558,1.1,1
30703,13558,12.3,1
30704,13559,3.3,1
30705,13560,29.2,1
30706,13560,6.3,1
30707,13561,8.2,1
30708,13561,8.1,1
30709,13561,5.3,1
30710,13562,31.3,1
30711,13562,18.1,1
30712,13562,7.1,1
30713,13563,19.2,1
30714,13563,23.1,1
30715,13563,29.1,1
30716,13564,20.1,1
30717,13564,30.3,1
30718,13565,8.2,1
30719,13565,3.3,1
30720,13565,23.2,1
30721,13566,28.3,1
30722,13566,10.2,1
