order_id,order_date,order_time,total_price
11487,2015-11-07,16:05:35,61.25
11488,2015-11-07,16:09:52,16.5
11489,2015-11-07,16:10:07,18.5
11490,2015-11-07,16:30:45,16.0
11491,2015-11-07,16:34:02,33.0
11492,2015-11-07,16:40:06,16.5
11493,2015-11-07,17:26:25,16.75
11494,2015-11-07,17:32:59,12.0
11495,2015-11-07,17:36:02,58.0
11496,2015-11-07,17:40:39,32.5
11497,2015-11-07,17:44:46,13.25
11498,2015-11-07,18:04:40,37.0
11499,2015-11-07,18:10:42,41.5
11500,2015-11-07,18:12:12,37.5
11501,2015-11-07,18:36:27,41.5
11502,2015-11-07,18:51:59,37.25
11503,2015-11-07,18:52:06,70.0
11504,2015-11-07,19:15:47,71.45
11505,2015-11-07,19:23:45,31.25
11506,2015-11-07,19:32:59,50.0
11507,2015-11-07,19:41:07,70.5
11508,2015-11-07,19:51:12,50.7
11509,2015-11-07,19:58:13,77.9
11510,2015-11-07,20:05:02,14.5
11511,2015-11-07,20:10:06,20.75
11512,2015-11-07,20:12:53,25.5
11513,2015-11-07,20:18:09,20.25
11514,2015-11-07,20:37:29,36.4
11515,2015-11-07,20:39:51,34.75
11516,2015-11-07,20:40:51,62.7
11517,2015-11-07,20:43:19,44.0
11518,2015-11-07,20:55:04,60.45
11519,2015-11-07,21:16:31,41.5
11520,2015-11-07,21:46:41,61.25
11521,2015-11-07,21:53:57,66.0
11522,2015-11-07,22:18:23,24.5
11523,2015-12-07,11:42:17,29.25
11524,2015-12-07,11:52:33,25.5
11525,2015-12-07,12:13:11,20.75
11526,2015-12-07,12:31:18,64.25
11527,2015-12-07,12:39:50,24.5
11528,2015-12-07,13:02:12,16.0
11529,2015-12-07,13:13:54,20.25
11530,2015-12-07,13:20:48,16.75
11531,2015-12-07,13:22:39,76.15
11532,2015-12-07,13:27:45,117.25
11533,2015-12-07,13:29:10,41.75
11534,2015-12-07,13:34:42,32.5
11535,2015-12-07,13:53:38,12.5
11536,2015-12-07,14:06:00,20.25
11537,2015-12-07,14:15:27,20.75
11538,2015-12-07,14:17:07,46.5
11539,2015-12-07,14:39:17,32.5
11540,2015-12-07,15:46:39,41.5
11541,2015-12-07,16:25:25,20.75
11542,2015-12-07,16:30:36,16.5
11543,2015-12-07,16:37:10,39.25
11544,2015-12-07,16:38:23,78.25
11545,2015-12-07,16:40:52,20.75
11546,2015-12-07,16:53:07,73.5
11547,2015-12-07,16:59:17,35.0
11548,2015-12-07,17:03:03,12.0
11549,2015-12-07,17:04:28,16.5
11550,2015-12-07,17:20:18,69.95
11551,2015-12-07,17:23:28,37.5
11552,2015-12-07,17:32:22,34.7
11553,2015-12-07,17:48:25,73.5
11554,2015-12-07,17:58:46,36.75
11555,2015-12-07,17:58:57,36.75
11556,2015-12-07,18:04:11,12.0
11557,2015-12-07,18:09:03,12.5
11558,2015-12-07,18:31:48,41.5
11559,2015-12-07,18:35:39,28.0
11560,2015-12-07,18:38:14,73.95
11561,2015-12-07,18:38:47,45.25
11562,2015-12-07,18:41:14,87.25
11563,2015-12-07,18:43:52,63.75
11564,2015-12-07,18:45:05,27.7
11565,2015-12-07,18:52:04,12.5
11566,2015-12-07,19:15:20,36.25
11567,2015-12-07,19:52:36,32.5
11568,2015-12-07,20:08:13,26.0
11569,2015-12-07,20:41:47,36.75
11570,2015-12-07,20:44:19,15.25
11571,2015-12-07,20:48:31,16.0
11572,2015-12-07,21:08:50,53.5
11573,2015-12-07,21:19:17,32.5
11574,2015-12-07,21:30:10,36.0
11575,2015-12-07,21:57:54,20.25
11576,2015-12-07,22:09:07,12.5
11577,2015-12-07,22:09:09,57.75
11578,2015-12-07,22:10:14,49.5
11579,2015-12-07,22:17:01,58.7
11580,2015-12-07,23:02:51,37.25
11581,2015-07-13,11:18:43,41.75
11582,2015-07-13,11:18:53,11.0
11583,2015-07-13,11:28:40,53.0
11584,2015-07-13,11:28:51,20.75
11585,2015-07-13,11:31:29,20.75
11586,2015-07-13,11:38:36,88.5
11587,2015-07-13,11:39:55,58.5
11588,2015-07-13,11:45:51,10.5
11589,2015-07-13,11:52:29,35.5
11590,2015-07-13,11:52:51,16.25
11591,2015-07-13,11:57:13,16.0
11592,2015-07-13,12:01:07,28.75
11593,2015-07-13,12:02:30,32.75
11594,2015-07-13,12:04:37,184.4
11595,2015-07-13,12:09:47,61.75
11596,2015-07-13,12:11:51,16.75
11597,2015-07-13,12:22:13,16.0
11598,2015-07-13,13:18:19,12.75
11599,2015-07-13,13:37:50,192.8
11600,2015-07-13,13:38:37,20.25
11601,2015-07-13,13:47:09,34.7
11602,2015-07-13,13:50:20,10.5
11603,2015-07-13,13:53:58,69.25
11604,2015-07-13,14:24:00,16.75
11605,2015-07-13,14:30:53,49.2
11606,2015-07-13,15:01:18,36.75
11607,2015-07-13,15:33:13,37.5
11608,2015-07-13,15:33:26,58.95
11609,2015-07-13,15:50:26,20.75
11610,2015-07-13,16:08:36,37.25
11611,2015-07-13,16:15:28,33.0
11612,2015-07-13,16:23:39,34.5
11613,2015-07-13,16:38:34,12.5
11614,2015-07-13,17:11:41,65.9
11615,2015-07-13,17:12:05,12.75
11616,2015-07-13,17:28:25,52.25
11617,2015-07-13,17:34:28,16.0
11618,2015-07-13,17:54:32,12.0
11619,2015-07-13,17:54:33,16.5
11620,2015-07-13,18:05:54,43.75
11621,2015-07-13,18:11:46,38.2
11622,2015-07-13,18:16:55,12.25
11623,2015-07-13,18:27:55,41.0
11624,2015-07-13,18:32:37,16.75
11625,2015-07-13,18:41:42,32.75
11626,2015-07-13,19:01:05,51.45
11627,2015-07-13,19:12:17,16.75
11628,2015-07-13,19:15:35,84.4
11629,2015-07-13,19:23:12,58.25
11630,2015-07-13,19:44:50,20.75
11631,2015-07-13,19:47:07,12.0
11632,2015-07-13,19:51:28,20.75
11633,2015-07-13,20:19:31,32.75
11634,2015-07-13,21:16:50,12.0
11635,2015-07-14,11:27:09,18.5
11636,2015-07-14,11:33:28,28.5
11637,2015-07-14,11:56:49,20.75
11638,2015-07-14,11:57:35,16.0
11639,2015-07-14,12:04:06,72.25
11640,2015-07-14,12:10:47,16.0
11641,2015-07-14,12:11:07,20.75
11642,2015-07-14,12:22:22,20.75
11643,2015-07-14,12:33:10,12.25
11644,2015-07-14,12:55:41,16.5
11645,2015-07-14,12:56:03,31.75
11646,2015-07-14,12:58:04,57.25
11647,2015-07-14,12:59:14,20.75
11648,2015-07-14,13:00:55,41.0
11649,2015-07-14,13:02:52,20.75
11650,2015-07-14,13:05:21,47.5
11651,2015-07-14,13:05:54,45.0
11652,2015-07-14,13:15:57,20.75
11653,2015-07-14,13:20:30,12.5
11654,2015-07-14,13:20:41,27.5
11655,2015-07-14,13:36:45,177.75
11656,2015-07-14,13:47:16,41.5
11657,2015-07-14,14:03:28,18.5
11658,2015-07-14,14:11:45,32.75
11659,2015-07-14,14:21:28,32.75
11660,2015-07-14,15:18:58,16.0
11661,2015-07-14,15:21:38,16.25
11662,2015-07-14,15:36:24,37.0
11663,2015-07-14,15:48:22,16.5
11664,2015-07-14,15:57:02,21.0
11665,2015-07-14,16:12:42,36.0
11666,2015-07-14,16:14:43,55.25
11667,2015-07-14,16:37:35,42.0
11668,2015-07-14,16:58:21,27.25
11669,2015-07-14,17:08:30,25.25
11670,2015-07-14,17:13:03,35.0
11671,2015-07-14,17:45:20,53.0
11672,2015-07-14,18:09:50,45.25
11673,2015-07-14,18:37:22,29.25
11674,2015-07-14,18:58:09,12.75
11675,2015-07-14,19:05:03,40.5
11676,2015-07-14,19:07:51,55.75
11677,2015-07-14,19:20:16,12.5
11678,2015-07-14,19:35:55,20.75
11679,2015-07-14,19:39:14,12.0
11680,2015-07-14,19:39:40,33.25
11681,2015-07-14,19:40:46,66.75
11682,2015-07-14,19:41:58,28.5
11683,2015-07-14,19:47:01,12.5
11684,2015-07-14,19:52:25,24.75
11685,2015-07-14,19:53:12,28.0
11686,2015-07-14,20:02:00,62.0
11687,2015-07-14,20:16:03,49.25
11688,2015-07-14,20:54:37,12.0
11689,2015-07-14,20:57:33,20.75
11690,2015-07-14,21:13:22,60.25
11691,2015-07-14,21:14:05,16.5
11692,2015-07-14,22:21:02,37.25
11693,2015-07-14,22:29:25,25.25
11694,2015-07-15,11:29:28,48.0
11695,2015-07-15,11:39:07,32.45
11696,2015-07-15,11:47:38,76.75
11697,2015-07-15,11:49:26,57.5
11698,2015-07-15,12:03:28,12.0
11699,2015-07-15,12:05:13,39.25
11700,2015-07-15,12:06:27,12.25
11701,2015-07-15,12:19:51,12.0
11702,2015-07-15,12:22:25,16.25
11703,2015-07-15,12:24:20,28.75
11704,2015-07-15,12:31:03,16.75
11705,2015-07-15,12:32:39,16.75
11706,2015-07-15,12:34:23,131.7
11707,2015-07-15,12:39:00,30.5
11708,2015-07-15,13:00:12,16.5
11709,2015-07-15,13:04:29,42.45
11710,2015-07-15,13:27:50,25.0
11711,2015-07-15,13:31:07,12.0
11712,2015-07-15,13:35:26,58.25
11713,2015-07-15,13:43:22,16.0
11714,2015-07-15,13:53:01,33.0
11715,2015-07-15,14:25:22,174.7
11716,2015-07-15,14:31:06,35.9
11717,2015-07-15,14:35:07,61.25
11718,2015-07-15,15:17:43,61.0
11719,2015-07-15,15:36:23,38.95
11720,2015-07-15,15:39:58,14.75
11721,2015-07-15,15:45:33,48.5
11722,2015-07-15,15:53:07,69.5
11723,2015-07-15,15:59:22,32.25
11724,2015-07-15,16:01:38,29.5
11725,2015-07-15,16:03:05,28.75
11726,2015-07-15,16:07:09,36.75
11727,2015-07-15,16:10:24,49.25
11728,2015-07-15,16:26:22,74.0
11729,2015-07-15,16:35:14,59.75
11730,2015-07-15,16:42:22,36.75
11731,2015-07-15,16:48:35,33.5
11732,2015-07-15,17:14:39,29.95
11733,2015-07-15,17:17:50,43.9
11734,2015-07-15,17:22:04,27.25
11735,2015-07-15,17:24:14,32.25
11736,2015-07-15,17:31:58,32.5
11737,2015-07-15,17:36:30,41.0
11738,2015-07-15,17:45:39,59.5
11739,2015-07-15,17:50:40,15.25
11740,2015-07-15,18:26:50,37.5
11741,2015-07-15,18:32:58,29.0
11742,2015-07-15,18:34:53,61.5
11743,2015-07-15,18:58:08,16.75
11744,2015-07-15,19:11:31,30.45
11745,2015-07-15,19:33:12,25.75
11746,2015-07-15,20:09:24,11.0
11747,2015-07-15,20:11:26,62.2
11748,2015-07-15,20:35:39,17.95
11749,2015-07-15,21:08:53,58.75
11750,2015-07-15,21:38:29,18.5
11751,2015-07-15,21:45:35,60.75
11752,2015-07-15,21:47:30,25.5
11753,2015-07-15,22:10:11,69.75
11754,2015-07-15,22:16:31,16.5
11755,2015-07-15,22:56:31,59.2
11756,2015-07-16,11:18:22,18.5
11757,2015-07-16,11:25:03,16.0
11758,2015-07-16,11:30:31,29.25
11759,2015-07-16,11:46:55,20.75
11760,2015-07-16,12:04:45,29.95
11761,2015-07-16,12:06:18,43.75
11762,2015-07-16,12:15:21,28.0
11763,2015-07-16,12:19:28,65.75
11764,2015-07-16,12:39:01,66.25
11765,2015-07-16,12:42:51,16.0
11766,2015-07-16,12:46:46,36.75
11767,2015-07-16,12:59:05,250.95
11768,2015-07-16,13:06:03,20.75
11769,2015-07-16,13:22:39,12.25
11770,2015-07-16,13:37:06,53.25
11771,2015-07-16,14:01:07,17.95
11772,2015-07-16,14:06:56,37.5
11773,2015-07-16,14:18:57,36.0
11774,2015-07-16,14:19:50,16.75
11775,2015-07-16,14:33:50,34.0
11776,2015-07-16,15:14:39,30.5
11777,2015-07-16,15:24:35,32.75
11778,2015-07-16,15:29:14,69.25
11779,2015-07-16,15:58:44,48.5
11780,2015-07-16,16:02:24,62.0
11781,2015-07-16,16:13:59,41.5
11782,2015-07-16,16:14:04,32.25
11783,2015-07-16,16:17:15,20.75
11784,2015-07-16,16:21:43,44.0
11785,2015-07-16,16:33:13,28.5
11786,2015-07-16,16:37:02,53.0
11787,2015-07-16,16:45:54,54.0
11788,2015-07-16,17:21:55,68.75
11789,2015-07-16,17:29:23,75.45
11790,2015-07-16,17:30:17,28.0
11791,2015-07-16,17:31:00,15.25
11792,2015-07-16,17:47:44,12.0
11793,2015-07-16,17:52:14,41.0
11794,2015-07-16,18:02:45,74.5
11795,2015-07-16,18:14:42,45.25
11796,2015-07-16,18:23:08,29.25
11797,2015-07-16,18:24:13,56.0
11798,2015-07-16,18:36:26,20.75
11799,2015-07-16,19:34:18,67.95
11800,2015-07-16,19:41:58,29.25
11801,2015-07-16,19:48:21,66.5
11802,2015-07-16,19:56:13,33.5
11803,2015-07-16,19:58:05,50.5
11804,2015-07-16,20:46:14,82.5
11805,2015-07-16,20:46:38,16.0
11806,2015-07-16,20:52:02,43.25
11807,2015-07-16,21:08:49,76.65
11808,2015-07-16,21:38:18,10.5
11809,2015-07-16,22:02:31,16.5
11810,2015-07-16,22:06:25,71.0
11811,2015-07-16,22:24:24,66.25
11812,2015-07-17,11:31:14,33.5
11813,2015-07-17,11:38:27,12.5
11814,2015-07-17,11:51:00,12.5
11815,2015-07-17,12:28:50,17.95
11816,2015-07-17,12:32:51,18.5
11817,2015-07-17,12:37:41,58.5
11818,2015-07-17,12:38:23,45.75
11819,2015-07-17,12:48:33,20.25
11820,2015-07-17,12:51:53,12.75
11821,2015-07-17,12:58:00,32.75
11822,2015-07-17,13:00:15,43.25
11823,2015-07-17,13:09:29,16.5
11824,2015-07-17,13:13:04,41.0
11825,2015-07-17,13:27:05,55.25
11826,2015-07-17,13:31:42,241.45
11827,2015-07-17,13:36:00,100.5
11828,2015-07-17,13:36:33,27.0
11829,2015-07-17,13:51:10,20.25
11830,2015-07-17,14:08:04,16.0
11831,2015-07-17,14:08:42,12.75
11832,2015-07-17,14:08:59,61.65
11833,2015-07-17,14:15:34,46.25
11834,2015-07-17,14:18:41,160.15
11835,2015-07-17,14:25:53,54.0
11836,2015-07-17,14:36:22,11.0
11837,2015-07-17,15:02:56,53.2
11838,2015-07-17,15:39:43,12.5
11839,2015-07-17,15:39:46,29.0
11840,2015-07-17,15:55:53,20.25
11841,2015-07-17,15:58:03,32.5
11842,2015-07-17,16:05:59,41.25
11843,2015-07-17,16:06:03,20.5
11844,2015-07-17,16:19:46,16.5
11845,2015-07-17,16:23:58,35.5
11846,2015-07-17,16:25:52,32.5
11847,2015-07-17,16:30:03,49.5
11848,2015-07-17,16:34:16,22.5
11849,2015-07-17,16:36:57,33.95
11850,2015-07-17,17:04:25,44.4
11851,2015-07-17,17:08:21,54.25
11852,2015-07-17,17:30:22,70.5
11853,2015-07-17,17:35:40,37.25
11854,2015-07-17,17:40:21,25.5
11855,2015-07-17,18:08:40,79.25
11856,2015-07-17,18:08:42,50.0
11857,2015-07-17,18:09:57,16.75
11858,2015-07-17,18:10:56,45.25
11859,2015-07-17,18:30:15,40.75
11860,2015-07-17,18:44:59,20.75
11861,2015-07-17,18:47:11,16.75
11862,2015-07-17,19:00:42,66.25
11863,2015-07-17,19:04:51,16.0
11864,2015-07-17,19:13:43,23.25
11865,2015-07-17,19:24:53,20.5
11866,2015-07-17,19:47:50,35.25
11867,2015-07-17,20:10:17,37.25
11868,2015-07-17,20:15:48,56.0
11869,2015-07-17,20:17:34,57.75
11870,2015-07-17,20:27:08,20.75
11871,2015-07-17,20:29:22,26.25
11872,2015-07-17,20:46:42,12.5
11873,2015-07-17,20:56:48,10.5
11874,2015-07-17,20:56:50,49.5
11875,2015-07-17,21:01:20,52.5
11876,2015-07-17,21:02:37,20.75
11877,2015-07-17,21:04:42,12.5
11878,2015-07-17,21:30:34,55.5
11879,2015-07-17,21:39:11,20.75
11880,2015-07-17,21:41:26,20.75
11881,2015-07-17,21:47:55,16.0
11882,2015-07-17,21:49:05,57.5
11883,2015-07-17,21:50:40,12.25
11884,2015-07-17,21:50:52,54.65
11885,2015-07-17,21:56:46,32.75
11886,2015-07-17,21:57:33,20.25
11887,2015-07-17,21:58:33,29.5
11888,2015-07-17,22:00:04,29.25
11889,2015-07-17,22:03:00,16.0
11890,2015-07-17,22:03:20,48.0
11891,2015-07-17,22:12:43,20.75
11892,2015-07-17,22:20:17,65.75
11893,2015-07-17,23:03:47,41.5
11894,2015-07-18,11:48:20,32.5
11895,2015-07-18,12:06:19,16.75
11896,2015-07-18,12:18:57,179.05
11897,2015-07-18,12:35:25,12.5
11898,2015-07-18,12:38:55,14.75
11899,2015-07-18,13:00:38,59.0
11900,2015-07-18,13:16:25,17.95
11901,2015-07-18,13:42:45,16.75
11902,2015-07-18,13:46:21,20.25
11903,2015-07-18,13:48:50,69.0
11904,2015-07-18,13:54:23,12.0
11905,2015-07-18,13:57:38,35.5
11906,2015-07-18,14:26:08,36.75
11907,2015-07-18,14:33:14,28.75
11908,2015-07-18,15:01:39,46.0
11909,2015-07-18,15:02:32,16.5
11910,2015-07-18,15:09:05,56.5
11911,2015-07-18,15:35:28,20.75
11912,2015-07-18,15:40:14,56.75
11913,2015-07-18,16:30:37,45.25
11914,2015-07-18,16:31:40,73.75
11915,2015-07-18,16:43:19,12.75
11916,2015-07-18,16:43:53,74.7
11917,2015-07-18,16:47:09,39.25
11918,2015-07-18,16:56:08,36.75
11919,2015-07-18,16:56:19,60.45
11920,2015-07-18,17:29:49,16.75
11921,2015-07-18,17:54:02,49.0
11922,2015-07-18,17:54:33,38.45
11923,2015-07-18,18:00:54,25.5
11924,2015-07-18,18:04:25,16.0
11925,2015-07-18,18:09:53,28.75
11926,2015-07-18,18:10:36,49.25
11927,2015-07-18,18:18:50,49.0
11928,2015-07-18,18:40:08,49.5
11929,2015-07-18,18:40:24,32.25
11930,2015-07-18,18:40:28,29.95
11931,2015-07-18,18:50:59,58.0
11932,2015-07-18,18:52:23,28.0
11933,2015-07-18,19:03:13,17.95
11934,2015-07-18,19:34:26,41.5
11935,2015-07-18,19:39:37,42.5
11936,2015-07-18,19:45:16,36.75
11937,2015-07-18,19:45:43,61.25
11938,2015-07-18,19:46:35,32.5
11939,2015-07-18,19:49:09,12.0
11940,2015-07-18,19:49:10,44.5
11941,2015-07-18,19:53:32,55.25
11942,2015-07-18,20:00:10,62.75
11943,2015-07-18,20:32:44,24.5
11944,2015-07-18,20:35:35,12.5
11945,2015-07-18,21:21:29,20.25
11946,2015-07-18,21:29:31,78.75
11947,2015-07-18,22:04:30,17.95
11948,2015-07-19,12:20:39,125.25
11949,2015-07-19,13:05:00,12.0
11950,2015-07-19,13:06:14,20.25
11951,2015-07-19,13:25:12,16.75
11952,2015-07-19,13:32:11,41.25
11953,2015-07-19,13:34:29,20.75
11954,2015-07-19,13:52:17,16.5
11955,2015-07-19,13:55:33,182.2
11956,2015-07-19,13:55:42,12.5
11957,2015-07-19,13:58:17,66.25
11958,2015-07-19,14:00:17,37.25
11959,2015-07-19,14:09:33,61.5
11960,2015-07-19,14:12:49,60.4
11961,2015-07-19,15:00:55,28.75
11962,2015-07-19,15:02:02,57.0
11963,2015-07-19,15:03:20,41.5
11964,2015-07-19,15:16:42,17.5
11965,2015-07-19,15:33:29,20.25
11966,2015-07-19,15:45:24,56.5
11967,2015-07-19,15:57:09,32.75
11968,2015-07-19,16:05:21,12.5
11969,2015-07-19,16:07:06,12.0
11970,2015-07-19,16:18:25,25.0
11971,2015-07-19,16:29:34,49.25
11972,2015-07-19,16:41:08,39.25
11973,2015-07-19,16:51:21,44.15
11974,2015-07-19,16:52:10,28.0
11975,2015-07-19,16:55:56,20.75
11976,2015-07-19,17:10:10,67.0
11977,2015-07-19,17:35:06,12.5
11978,2015-07-19,17:47:27,58.25
11979,2015-07-19,17:55:16,58.25
11980,2015-07-19,18:05:57,40.25
11981,2015-07-19,18:12:02,16.75
11982,2015-07-19,18:18:32,49.75
11983,2015-07-19,18:19:23,53.0
11984,2015-07-19,18:21:05,20.75
11985,2015-07-19,18:24:31,29.0
11986,2015-07-19,18:25:50,25.5
11987,2015-07-19,18:29:49,38.25
11988,2015-07-19,18:39:20,38.25
11989,2015-07-19,18:42:25,41.5
11990,2015-07-19,18:45:39,20.75
11991,2015-07-19,18:48:55,17.95
11992,2015-07-19,19:04:25,12.0
11993,2015-07-19,19:15:54,49.25
11994,2015-07-19,19:23:44,12.75
11995,2015-07-19,19:27:03,53.5
11996,2015-07-19,19:43:33,16.0
11997,2015-07-19,21:12:50,64.25
11998,2015-07-19,21:31:19,20.25
11999,2015-07-19,21:42:54,28.5
12000,2015-07-19,22:10:03,20.5
12001,2015-07-20,11:30:52,16.75
12002,2015-07-20,11:39:13,37.25
12003,2015-07-20,11:50:01,210.75
12004,2015-07-20,11:50:52,37.0
12005,2015-07-20,11:52:00,16.5
12006,2015-07-20,12:01:18,20.75
12007,2015-07-20,12:29:54,49.5
12008,2015-07-20,12:49:08,15.25
12009,2015-07-20,12:58:31,16.75
12010,2015-07-20,13:03:53,12.5
12011,2015-07-20,13:05:44,12.0
12012,2015-07-20,13:07:12,20.5
12013,2015-07-20,13:10:59,24.5
12014,2015-07-20,13:16:44,27.5
12015,2015-07-20,13:23:12,41.25
12016,2015-07-20,13:23:18,20.75
12017,2015-07-20,13:34:56,28.95
12018,2015-07-20,13:50:31,16.0
12019,2015-07-20,13:55:06,48.0
12020,2015-07-20,14:09:21,18.5
12021,2015-07-20,14:11:23,13.25
12022,2015-07-20,14:17:06,97.0
12023,2015-07-20,14:20:14,217.2
12024,2015-07-20,15:13:57,37.5
12025,2015-07-20,15:21:28,45.5
12026,2015-07-20,15:21:56,23.65
12027,2015-07-20,15:26:41,60.25
12028,2015-07-20,15:35:42,25.5
12029,2015-07-20,15:53:10,35.0
12030,2015-07-20,15:54:30,16.0
12031,2015-07-20,15:54:58,21.0
12032,2015-07-20,15:55:38,20.75
12033,2015-07-20,16:00:21,20.5
12034,2015-07-20,16:18:25,10.5
12035,2015-07-20,16:26:04,26.75
12036,2015-07-20,17:18:59,36.75
12037,2015-07-20,17:29:02,62.25
12038,2015-07-20,17:38:43,14.5
12039,2015-07-20,17:45:13,69.75
12040,2015-07-20,18:13:02,33.25
12041,2015-07-20,18:23:07,67.25
12042,2015-07-20,18:24:45,40.5
12043,2015-07-20,18:25:40,61.0
12044,2015-07-20,18:39:30,55.5
12045,2015-07-20,18:45:56,36.5
12046,2015-07-20,18:54:19,29.25
12047,2015-07-20,19:10:56,66.5
12048,2015-07-20,19:11:52,65.25
12049,2015-07-20,19:16:23,37.25
12050,2015-07-20,19:22:48,74.25
12051,2015-07-20,19:26:11,24.5
12052,2015-07-20,19:29:55,68.5
12053,2015-07-20,19:46:07,61.75
12054,2015-07-20,19:46:34,78.25
12055,2015-07-20,20:00:27,55.0
12056,2015-07-20,20:10:28,16.5
12057,2015-07-20,20:18:29,16.75
12058,2015-07-20,20:34:39,51.2
12059,2015-07-20,21:06:14,17.5
12060,2015-07-21,11:19:15,41.5
12061,2015-07-21,11:46:22,28.25
12062,2015-07-21,11:49:20,131.45
12063,2015-07-21,11:53:51,24.5
12064,2015-07-21,11:55:10,75.45
12065,2015-07-21,12:08:15,57.25
12066,2015-07-21,12:12:10,40.75
12067,2015-07-21,12:29:53,16.5
12068,2015-07-21,12:31:56,20.75
12069,2015-07-21,12:35:18,112.0
12070,2015-07-21,12:54:21,41.5
12071,2015-07-21,13:04:34,20.5
12072,2015-07-21,13:17:05,11.0
12073,2015-07-21,13:27:28,16.5
12074,2015-07-21,13:33:17,16.75
12075,2015-07-21,13:36:36,53.0
12076,2015-07-21,13:53:14,17.95
12077,2015-07-21,14:11:31,20.25
12078,2015-07-21,14:31:56,83.15
12079,2015-07-21,14:52:32,13.25
12080,2015-07-21,14:56:13,16.75
12081,2015-07-21,15:22:25,20.75
12082,2015-07-21,15:29:00,25.25
12083,2015-07-21,15:29:17,45.0
12084,2015-07-21,15:37:03,33.5
12085,2015-07-21,15:44:48,12.5
12086,2015-07-21,15:47:58,49.0
12087,2015-07-21,15:51:49,54.75
12088,2015-07-21,15:58:47,20.75
12089,2015-07-21,16:01:21,41.0
12090,2015-07-21,16:04:10,64.25
12091,2015-07-21,16:04:53,20.25
12092,2015-07-21,16:36:16,29.5
12093,2015-07-21,16:53:57,58.5
12094,2015-07-21,17:10:51,82.25
12095,2015-07-21,17:35:58,12.0
12096,2015-07-21,17:52:12,20.5
12097,2015-07-21,18:09:57,51.25
12098,2015-07-21,18:11:15,29.25
12099,2015-07-21,18:21:01,32.75
12100,2015-07-21,18:34:16,41.0
12101,2015-07-21,18:34:35,29.25
12102,2015-07-21,18:52:26,16.0
12103,2015-07-21,18:56:08,33.0
12104,2015-07-21,19:05:49,29.5
12105,2015-07-21,19:12:16,41.5
12106,2015-07-21,19:13:19,17.95
12107,2015-07-21,19:23:53,29.25
12108,2015-07-21,20:03:18,57.75
12109,2015-07-21,20:14:22,41.5
12110,2015-07-21,20:47:23,41.0
12111,2015-07-21,21:01:38,16.0
12112,2015-07-21,21:09:34,44.4
12113,2015-07-21,21:11:40,10.5
12114,2015-07-21,21:15:17,20.25
12115,2015-07-22,11:37:54,12.25
12116,2015-07-22,11:39:20,75.75
12117,2015-07-22,11:52:09,53.5
12118,2015-07-22,11:56:05,25.5
12119,2015-07-22,11:57:15,87.5
12120,2015-07-22,12:09:55,16.0
12121,2015-07-22,12:11:14,65.0
12122,2015-07-22,12:17:23,12.75
12123,2015-07-22,12:19:44,12.0
12124,2015-07-22,12:39:25,12.75
12125,2015-07-22,12:42:32,18.5
12126,2015-07-22,12:47:17,53.0
12127,2015-07-22,12:57:19,16.75
12128,2015-07-22,13:01:06,53.0
12129,2015-07-22,13:01:27,12.75
12130,2015-07-22,13:01:31,20.75
12131,2015-07-22,13:03:01,20.75
12132,2015-07-22,13:08:39,12.75
12133,2015-07-22,13:11:08,62.0
12134,2015-07-22,13:16:45,50.75
12135,2015-07-22,13:24:53,11.0
12136,2015-07-22,13:29:52,38.7
12137,2015-07-22,13:36:46,16.0
12138,2015-07-22,13:42:19,16.0
12139,2015-07-22,13:49:13,20.75
12140,2015-07-22,13:58:42,12.0
12141,2015-07-22,14:00:51,16.5
12142,2015-07-22,14:06:05,71.25
12143,2015-07-22,14:44:43,16.5
12144,2015-07-22,15:20:44,20.5
12145,2015-07-22,15:21:32,16.75
12146,2015-07-22,15:26:14,40.5
12147,2015-07-22,15:49:25,70.75
12148,2015-07-22,16:05:14,42.25
12149,2015-07-22,16:32:53,53.0
12150,2015-07-22,16:37:30,37.0
12151,2015-07-22,16:54:52,69.25
12152,2015-07-22,17:15:54,53.5
12153,2015-07-22,17:16:11,64.5
12154,2015-07-22,17:26:43,20.25
12155,2015-07-22,17:42:45,49.5
12156,2015-07-22,17:44:35,54.0
12157,2015-07-22,17:44:36,16.5
12158,2015-07-22,17:54:07,74.5
12159,2015-07-22,18:05:37,37.25
12160,2015-07-22,18:13:08,41.25
12161,2015-07-22,18:21:31,35.5
12162,2015-07-22,18:52:54,45.75
12163,2015-07-22,18:58:46,32.5
12164,2015-07-22,19:01:58,17.95
12165,2015-07-22,19:14:11,41.0
12166,2015-07-22,19:15:50,35.0
12167,2015-07-22,19:22:17,20.25
12168,2015-07-22,19:30:32,37.25
12169,2015-07-22,19:31:52,48.0
12170,2015-07-22,19:32:57,38.7
12171,2015-07-22,19:47:30,58.25
12172,2015-07-22,20:56:02,28.75
12173,2015-07-22,21:04:18,61.25
12174,2015-07-22,21:11:22,16.5
12175,2015-07-22,21:13:44,17.5
12176,2015-07-22,21:58:13,35.0
12177,2015-07-22,22:12:14,12.0
12178,2015-07-22,22:25:35,16.25
12179,2015-07-22,22:29:03,20.75
12180,2015-07-23,11:15:56,20.25
12181,2015-07-23,11:20:39,12.25
12182,2015-07-23,11:35:01,20.75
12183,2015-07-23,11:40:33,43.25
12184,2015-07-23,11:46:07,36.0
12185,2015-07-23,11:51:23,12.0
